FPR,TPR,Thresholds,Model
0.27055555555555555,1.0,0.03312294750014699,Random Forest
0.2736574074074074,1.0,0.03234574469597097,Random Forest
0.27597222222222223,1.0,0.032151664359453956,Random Forest
0.2789351851851852,1.0,0.03183398583328002,Random Forest
0.2815740740740741,1.0,0.031648256014752074,Random Forest
0.28412037037037036,1.0,0.0315353306776984,Random Forest
0.28703703703703703,1.0,0.031333813637948585,Random Forest
0.28976851851851854,1.0,0.031082534900565485,Random Forest
0.29282407407407407,1.0,0.030267187414138124,Random Forest
0.29564814814814816,1.0,0.030235541076789177,Random Forest
0.29907407407407405,1.0,0.029623696842005463,Random Forest
0.30189814814814814,1.0,0.02933704276433324,Random Forest
0.30421296296296296,1.0,0.028875567296856464,Random Forest
0.30712962962962964,1.0,0.028733185581326176,Random Forest
0.31050925925925926,1.0,0.028724508246702293,Random Forest
0.3136111111111111,1.0,0.028310303846595844,Random Forest
0.3163888888888889,1.0,0.028221007428630887,Random Forest
0.3194444444444444,1.0,0.02792122174502544,Random Forest
0.3214814814814815,1.0,0.02791546903295672,Random Forest
0.32449074074074075,1.0,0.02737227363366522,Random Forest
0.32675925925925925,1.0,0.026510458729986273,Random Forest
0.32939814814814816,1.0,0.02636878038767319,Random Forest
0.3322222222222222,1.0,0.025550363487625277,Random Forest
0.3347222222222222,1.0,0.025266726001032094,Random Forest
0.3381018518518519,1.0,0.02513863749261832,Random Forest
0.34097222222222223,1.0,0.02486541016346276,Random Forest
0.3436111111111111,1.0,0.0247289895212388,Random Forest
0.3464351851851852,1.0,0.0244852056454822,Random Forest
0.3491666666666667,1.0,0.023697423102628096,Random Forest
0.3519907407407407,1.0,0.023570987608658757,Random Forest
0.3548611111111111,1.0,0.023282615248973716,Random Forest
0.35768518518518516,1.0,0.022955283199554675,Random Forest
0.3603240740740741,1.0,0.02280322743796476,Random Forest
0.36342592592592593,1.0,0.0227067696942838,Random Forest
0.36592592592592593,1.0,0.021825899411585952,Random Forest
0.36875,1.0,0.021570673419247868,Random Forest
0.37180555555555556,1.0,0.021352053179491473,Random Forest
0.3751851851851852,1.0,0.02104416301639689,Random Forest
0.37777777777777777,1.0,0.02088177427337693,Random Forest
0.38069444444444445,1.0,0.020734380466981263,Random Forest
0.38351851851851854,1.0,0.02070884768614916,Random Forest
0.38680555555555557,1.0,0.020619982167430117,Random Forest
0.3896759259259259,1.0,0.020594025621925513,Random Forest
0.3925,1.0,0.02020730422095493,Random Forest
0.3951851851851852,1.0,0.020204430871147105,Random Forest
0.3980092592592593,1.0,0.020089395922910383,Random Forest
0.40074074074074073,1.0,0.02004722056741441,Random Forest
0.40319444444444447,1.0,0.020043415595526134,Random Forest
0.4060185185185185,1.0,0.01984749923457845,Random Forest
0.4091666666666667,1.0,0.019681506354900194,Random Forest
0.41226851851851853,1.0,0.01937514636978048,Random Forest
0.4148611111111111,1.0,0.018968404703625458,Random Forest
0.41782407407407407,1.0,0.018892361744762123,Random Forest
0.4206944444444444,1.0,0.018504855176062086,Random Forest
0.42342592592592593,1.0,0.01850063164014765,Random Forest
0.425787037037037,1.0,0.018387717451907815,Random Forest
0.42865740740740743,1.0,0.018289989969088757,Random Forest
0.43171296296296297,1.0,0.018146346082518472,Random Forest
0.43453703703703705,1.0,0.01804626386262993,Random Forest
0.43703703703703706,1.0,0.01799336632831468,Random Forest
0.43949074074074074,1.0,0.017757997005978583,Random Forest
0.44185185185185183,1.0,0.017671496251306144,Random Forest
0.4449074074074074,1.0,0.01764092685284036,Random Forest
0.4477314814814815,1.0,0.01758605472761031,Random Forest
0.4500925925925926,1.0,0.017215445510436647,Random Forest
0.4525,1.0,0.0169908959425766,Random Forest
0.45523148148148146,1.0,0.01696514499721403,Random Forest
0.45805555555555555,1.0,0.016688260291698176,Random Forest
0.46074074074074073,1.0,0.0165490910005913,Random Forest
0.4638425925925926,1.0,0.01654353163666965,Random Forest
0.46699074074074076,1.0,0.016487327885337473,Random Forest
0.4698611111111111,1.0,0.01583091891699509,Random Forest
0.4727777777777778,1.0,0.015572948743995191,Random Forest
0.47550925925925924,1.0,0.015524485897647095,Random Forest
0.4781944444444444,1.0,0.015314618041318097,Random Forest
0.4813425925925926,1.0,0.015118888941839149,Random Forest
0.4836574074074074,1.0,0.014832846728058869,Random Forest
0.48625,1.0,0.014673638499160854,Random Forest
0.4887037037037037,1.0,0.01462972107415176,Random Forest
0.49125,1.0,0.01456110633081669,Random Forest
0.4935185185185185,1.0,0.014270422159292742,Random Forest
0.4959722222222222,1.0,0.014033039088577814,Random Forest
0.4987962962962963,1.0,0.01390101940272402,Random Forest
0.5018981481481481,1.0,0.013730003784393558,Random Forest
0.504537037037037,1.0,0.01358759428533661,Random Forest
0.5074537037037037,1.0,0.013587029126565725,Random Forest
0.5105092592592593,1.0,0.013414013494704273,Random Forest
0.5131944444444444,1.0,0.01304339977314574,Random Forest
0.5159722222222223,1.0,0.012836797050446823,Random Forest
0.5186574074074074,1.0,0.012742678571286479,Random Forest
0.5214351851851852,1.0,0.012634017572513184,Random Forest
0.5241666666666667,1.0,0.012544781365831523,Random Forest
0.5272222222222223,1.0,0.012401272039250382,Random Forest
0.5308796296296296,1.0,0.012362221246223373,Random Forest
0.5339814814814815,1.0,0.01199480912708097,Random Forest
0.5368981481481482,1.0,0.011838468343512739,Random Forest
0.5394444444444444,1.0,0.011783852724160089,Random Forest
0.5427314814814815,1.0,0.011654520159201185,Random Forest
0.5457407407407407,1.0,0.01152728923690096,Random Forest
0.5487037037037037,1.0,0.011388740083468196,Random Forest
0.5521296296296296,1.0,0.01134770083795451,Random Forest
0.5548611111111111,1.0,0.011256162325508159,Random Forest
0.5577777777777778,1.0,0.011071713880625526,Random Forest
0.5604166666666667,1.0,0.010901373026043564,Random Forest
0.5635648148148148,1.0,0.010873688479507515,Random Forest
0.5661574074074074,1.0,0.010850096096043118,Random Forest
0.5693055555555555,1.0,0.010556647373734457,Random Forest
0.5718518518518518,1.0,0.010448863931203433,Random Forest
0.5747685185185185,1.0,0.010407840419430997,Random Forest
0.5780555555555555,1.0,0.01030714579760824,Random Forest
0.5808796296296296,1.0,0.010256774739112413,Random Forest
0.5837962962962963,1.0,0.010216265489764304,Random Forest
0.5864814814814815,1.0,0.010197847056766976,Random Forest
0.5895370370370371,1.0,0.010078997863358734,Random Forest
0.5921759259259259,1.0,0.009990639874918663,Random Forest
0.5949537037037037,1.0,0.009783444907196941,Random Forest
0.5979629629629629,1.0,0.009494558577452319,Random Forest
0.6002314814814815,1.0,0.009453845342111002,Random Forest
0.6030555555555556,1.0,0.009359313137303961,Random Forest
0.6060185185185185,1.0,0.009310591808335355,Random Forest
0.6085648148148148,1.0,0.009187183596753419,Random Forest
0.6119907407407408,1.0,0.009152423562750365,Random Forest
0.6146759259259259,1.0,0.009126357928609989,Random Forest
0.617824074074074,1.0,0.008982741138262293,Random Forest
0.6207407407407407,1.0,0.008956247605153657,Random Forest
0.6241666666666666,1.0,0.008857326209664158,Random Forest
0.6267592592592592,1.0,0.008833820087309194,Random Forest
0.6297685185185186,1.0,0.008741759158052064,Random Forest
0.6345833333333334,1.0,0.008208655361005516,Random Forest
0.6375462962962963,1.0,0.008033425779649354,Random Forest
0.6403240740740741,1.0,0.008020332261517812,Random Forest
0.643287037037037,1.0,0.007977792175307374,Random Forest
0.6462037037037037,1.0,0.007838660050419643,Random Forest
0.6486574074074074,1.0,0.0076006943357721036,Random Forest
0.65125,1.0,0.0075326486119098824,Random Forest
0.6541203703703704,1.0,0.0074610720518268605,Random Forest
0.6565740740740741,1.0,0.00745697999280787,Random Forest
0.6601851851851852,1.0,0.007152492435164208,Random Forest
0.6625,1.0,0.007056764057873167,Random Forest
0.6649537037037037,1.0,0.006909277325643011,Random Forest
0.6675462962962962,1.0,0.006567705578001659,Random Forest
0.6704629629629629,1.0,0.006452018396431525,Random Forest
0.6734259259259259,1.0,0.00624160459311719,Random Forest
0.6768055555555555,1.0,0.005825367392701904,Random Forest
0.6791203703703703,1.0,0.005633804064705337,Random Forest
0.6816666666666666,1.0,0.005524646201744209,Random Forest
0.6838425925925926,1.0,0.005506109627762025,Random Forest
0.6872222222222222,1.0,0.005467031530049692,Random Forest
0.6897685185185185,1.0,0.0054225167216402715,Random Forest
0.6925925925925925,1.0,0.0053214615912608185,Random Forest
0.6949074074074074,1.0,0.005245068880920492,Random Forest
0.6978240740740741,1.0,0.005230337439123766,Random Forest
0.7,1.0,0.005210386843786483,Random Forest
0.7025462962962963,1.0,0.0051071166606351795,Random Forest
0.7053703703703704,1.0,0.00498646065260197,Random Forest
0.70875,1.0,0.004976476830509424,Random Forest
0.7110185185185185,1.0,0.004549988891726755,Random Forest
0.7139351851851852,1.0,0.004515851207642619,Random Forest
0.7163888888888889,1.0,0.004502003244516432,Random Forest
0.72,1.0,0.00446147338038586,Random Forest
0.7221759259259259,1.0,0.004143346085564542,Random Forest
0.7255092592592592,1.0,0.0040275651717479564,Random Forest
0.7279629629629629,1.0,0.004023602782528054,Random Forest
0.7307870370370371,1.0,0.003900322571581621,Random Forest
0.7337037037037037,1.0,0.0037732799641603133,Random Forest
0.7365277777777778,1.0,0.003769705974160252,Random Forest
0.7431944444444445,1.0,0.0034819003340584246,Random Forest
0.745462962962963,1.0,0.0033912016173144564,Random Forest
0.7483796296296297,1.0,0.0033767399573520706,Random Forest
0.7512037037037037,1.0,0.0033532096983856807,Random Forest
0.7547685185185186,1.0,0.0032864682864682864,Random Forest
0.7575925925925926,1.0,0.00316861390786651,Random Forest
0.7598611111111111,1.0,0.0029013408196123707,Random Forest
0.7625462962962963,1.0,0.0025573979591836738,Random Forest
0.7654166666666666,1.0,0.0025374995545959416,Random Forest
0.769074074074074,1.0,0.002459086695755325,Random Forest
0.7725,1.0,0.002452513145443781,Random Forest
0.7747685185185185,1.0,0.002429799032952316,Random Forest
0.7775,1.0,0.0023652337376302624,Random Forest
0.7804629629629629,1.0,0.0023382637544926733,Random Forest
0.7838888888888889,1.0,0.0023263042838273266,Random Forest
0.786712962962963,1.0,0.002324124569590051,Random Forest
0.7894444444444444,1.0,0.0021692902358644143,Random Forest
0.792037037037037,1.0,0.002108863771564545,Random Forest
0.7948148148148149,1.0,0.0021080446438775016,Random Forest
0.7975,1.0,0.0021058706108366436,Random Forest
0.8009259259259259,1.0,0.0020323455190092658,Random Forest
0.8065740740740741,1.0,0.001971671691027127,Random Forest
0.8102314814814815,1.0,0.001824878313215325,Random Forest
0.8128240740740741,1.0,0.0017719112891742275,Random Forest
0.8150925925925926,1.0,0.0017660255906783119,Random Forest
0.8177777777777778,1.0,0.001706724940074323,Random Forest
0.8213888888888888,1.0,0.0016955345912513142,Random Forest
0.8243055555555555,1.0,0.0016915404294123187,Random Forest
0.8270833333333333,1.0,0.0016371901601401812,Random Forest
0.8325462962962963,1.0,0.0014291712936397708,Random Forest
0.8354166666666667,1.0,0.0013895136579601145,Random Forest
0.8382407407407407,1.0,0.0013476521771073732,Random Forest
0.8411111111111111,1.0,0.001319158286952315,Random Forest
0.8438425925925926,1.0,0.00126766563702822,Random Forest
0.8468055555555556,1.0,0.0011445949682056954,Random Forest
0.8493981481481482,1.0,0.0011337203161520494,Random Forest
0.8520833333333333,1.0,0.0011150548513480596,Random Forest
0.8548148148148148,1.0,0.0010561233275942694,Random Forest
0.8584722222222222,1.0,0.0010532502223975148,Random Forest
0.8610648148148148,1.0,0.001042327232749061,Random Forest
0.86375,1.0,0.0009223533163265306,Random Forest
0.8666666666666667,1.0,0.000769295143855809,Random Forest
0.8702314814814814,1.0,0.0007507507507507507,Random Forest
0.8754166666666666,1.0,0.0007317073170731707,Random Forest
0.8783333333333333,1.0,0.0006937873193454847,Random Forest
0.8811111111111111,1.0,0.000678893485153558,Random Forest
0.8864814814814815,1.0,0.00040896045918367344,Random Forest
0.8924074074074074,1.0,0.0003317666574509262,Random Forest
0.8959722222222222,1.0,0.00033169533169533164,Random Forest
0.8995833333333333,1.0,0.00028963366655576856,Random Forest
0.9031481481481481,1.0,0.00021885521885521886,Random Forest
1.0,1.0,0.0,Random Forest
0.0,0.0,inf,KNN
0.0,0.9301851851851852,1.0,KNN
0.002361111111111111,0.9503703703703704,0.7142857142857143,KNN
0.007175925925925926,0.9712962962962963,0.5714285714285714,KNN
0.020277777777777777,0.9887037037037038,0.2857142857142857,KNN
0.0275,1.0,0.14285714285714285,KNN
1.0,1.0,0.0,KNN
